record_id,source,source_document,source_record_id,report_date,country,location,function,industry,activity,event_type,cause,narrative,what_went_wrong,corrective_actions,causal_factors,primary_life_saving_rule,secondary_life_saving_rule,life_saving_rules,severity,hospitalization,amputation,loss_of_eye,sif_potential,hazard,barrier,barrier_failure,potential_consequence,data_source_type,lsr_labels,lsr_primary,lsr_secondary,lsr_provenance,lsr_confidence,lsr_assignment_method,lsr_source_document,lsr_source_page,lsr_source_incident_group,lsr_match_score,lsr_match_evidence
OILPS_OSHA_01179,OSHA,January2015toNovember2025.csv,2017098654,9/8/2017,USA,"WATONGA, OKLAHOMA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by discharged object or substance,"An employee was using a pressure washer to wash a drilling rig when the washer hose became twisted. As the employee was untwisting it, the pressure washer ran over his boots, causing hot water to burn his foot and debris to enter his left middle toe. He required surgery to remove the debris.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Pressurized water-blast,,,"Puncture wounds, except gunshot wounds",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01180,OSHA,January2015toNovember2025.csv,2017098662,9/9/2017,USA,"BIG SPRING, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified","An employee was nippling up a blowout preventer at a drill site when the employee's hand was caught between a blind ram and 4-inch gauge sealer valve, crushing the right pinky finger. The employee's pinky finger was amputated.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01181,OSHA,January2015toNovember2025.csv,2017098665,9/9/2017,USA,"ODESSA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was attempting to replace a gasket in a valve on a separator trailer when he fell and struck a tire rim that was on the ground, breaking ribs and suffering spleen damage.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,"Fractures and other injuries, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01182,OSHA,January2015toNovember2025.csv,2017098680,9/10/2017,USA,"ANDREWS, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Struck by dislodged flying object, particle","A drilling crew was in the process of tripping pipe out of a hole when the pulling cable snapped, letting the block fall freely on the rig floor. A piece of the cable hit one of the employees and became embedded in his right leg, requiring surgery and hospitalization.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Metal chips, particles",,,"Puncture wounds, except gunshot wounds",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01183,OSHA,January2015toNovember2025.csv,2017098688,9/11/2017,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified",An employee was tightening the fan belt on a large compressor when his right pinky fingertip was caught and amputated in the fan belt.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Machinery, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01184,OSHA,January2015toNovember2025.csv,2017098708,9/11/2017,USA,"MIDDLETOWN, NEW YORK",,Oil & Gas / Energy Related,,Workplace Safety Incident,Other fall to lower level 6 to 10 feet,An employee was auguring in a new pole on top of the digger derrick. The old pole cracked even more as it moved and falling telephone cables struck the employee on the chest knocking him about 10 feet to the ground. The employee sustained three fractured ribs.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Drilling machines, drilling augers",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01185,OSHA,January2015toNovember2025.csv,2017098732,9/12/2017,USA,"PINEVILLE, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Stings and venomous bites,An employee was bitten on the neck by a black widow spider while carry a tool on his shoulder.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Spiders, scorpions",,,"Poisoning, toxic, noxious, or allergenic effect, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01186,OSHA,January2015toNovember2025.csv,2017098733,9/12/2017,USA,"ELMENDORF, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by discharged object or substance,"An employee was testing a 10,000 lb. frac valve. The quarter-inch needle valve came off and pressurized water shot through his left thigh.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Pressurized water-blast,,,"Puncture wounds, except gunshot wounds",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01187,OSHA,January2015toNovember2025.csv,2017098772,9/13/2017,USA,"HAWLEY, PENNSYLVANIA",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was at the top of a fixed ladder mounted on the interior of a 10-foot deep trench box. It was raining and the employee's feet and the ladder were wet. The employee slipped off the ladder and fell onto his back on the plywood flooring of the excavation, sustaining a back injury.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Ladders-fixed,,,"Soreness, pain, hurt-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01188,OSHA,January2015toNovember2025.csv,2017098786,9/13/2017,USA,"ANDREWS, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Exposure to environmental heat,An employee was laying down drill pipe when he felt body cramps and said he was going to pass out. The employee was hospitalized overnight for renal failure due to heat exposure.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Heat-environmental,,,"Effects of heat and light, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01189,OSHA,January2015toNovember2025.csv,2017098829,9/14/2017,USA,"SPEARMAN, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Jack-knifed or overturned, nonroadway",An employee was traveling on a lease road making a left hand turn when the tractor trailer shut off completely causing power steering to no longer function. The tractor trailer left the roadway and rolled over onto the passenger side of the vehicle. The employee was admitted to the hospital and underwent surgery on vertebrae in the top region of the neck.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Semi, tractor-trailer, tanker truck",,,"Soreness, pain, hurt-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01190,OSHA,January2015toNovember2025.csv,2017098850,9/15/2017,USA,"SEGUIN, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by object or equipment, unspecified","An employee was putting a tire on a vehicle when the jack slipped and struck his left wrist, causing six fractures.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Jacks,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01191,OSHA,January2015toNovember2025.csv,2017098866,9/15/2017,USA,"KEENE, NORTH DAKOTA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Jack-knifed or overturned, roadway","An employee picked up a load of production water at a well site with his truck. As he was leaving the site, his truck's back tires left the roadway, causing the vehicle to roll over. He suffered four spinal fractures.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Truck-motorized freight hauling and utility, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01192,OSHA,January2015toNovember2025.csv,2017098873,9/15/2017,USA,"HONDO, TEXAS",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Contact with hot objects or substances,"An employee disconnected what he thought was a steam hose but was actually a molten asphalt hose. The molten asphalt splashed his chest and arms, causing second degree burns.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Paving asphalt, asphaltic cement",,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01193,OSHA,January2015toNovember2025.csv,2017098896,9/16/2017,USA,"ALMA, WEST VIRGINIA",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","On September 16, 2017, at approximately 11:00 a.m., an employee and two vendor employees were repairing a tank dike liner with a heating iron. Flammable condensate leaked from the plumbing at a hammer union on ground level going to the condensate tank. The heat gun ignited the vapors resulting in third degree burns to the injured workers' hands and face. One employee was hospitalized.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Chemicals and chemical products, unspecified",,,Third or fourth degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01194,OSHA,January2015toNovember2025.csv,2017098903,9/17/2017,USA,"HOUSTON, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was stenciling pipe when he dropped the stencil. As he was picking up the stencil, he placed his left hand on the pipe rack and a pipe moved, catching his left ring finger between the pin stop and housing. The employee sustained a partial left ring finger amputation.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Pipes, ducts, tubing, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01195,OSHA,January2015toNovember2025.csv,2017098918,9/18/2017,USA,"DENVER, COLORADO",,Petroleum Refineries,,Workplace Safety Incident,Caught in running equipment or machinery during regular operation,"An employee was working on a palletizer, went to the back side of the machine, and was struck by/caught between the machine's ram and frame. The employee suffered broken ribs and other injuries. The machine's guard had been bypassed at the time of the incident.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Stacking machinery,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01196,OSHA,January2015toNovember2025.csv,2017098926,9/18/2017,USA,"ODESSA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Caught in running equipment or machinery during regular operation,"An employee and driver were unloading a frac tank from a winch truck. While trying to unhook the winch cable from the tank, the driver tightened the winch cable instead of loosening it, pinching the employee's finger between the cable and rear roller. The employee's right index fingertip was amputated.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Truck-motorized freight hauling and utility, n.e.c",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01197,OSHA,January2015toNovember2025.csv,2017098932,9/18/2017,USA,"BIG LAKE, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Stings and venomous bites,An employee was reaching down to pick up a flashlight that he dropped when a rattlesnake bit his finger.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Venomous snakes,,,"Poisoning, toxic, noxious, or allergenic effect, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01198,OSHA,January2015toNovember2025.csv,2017098942,9/18/2017,USA,"SPRINGTOWN, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by object falling from vehicle or machinery-other than vehicle part,"An employee was using a forklift to move a bale, weighing approximately 1000 lbs., to a c-can for storage. When the employee unsecured the bale from the forklift, the bale fell off the forklift and onto the employee, fracturing his ankles.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Bundles, bales",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01199,OSHA,January2015toNovember2025.csv,2017098955,9/19/2017,USA,"CUSHING, OKLAHOMA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by falling object or equipment, unspecified","An employee was getting pipe and weld data off a pipe that was being cut after hydrotesting when the pipe fell on the employee's legs, breaking two bones above the right ankle. The employee was hospitalized and had surgery.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Metal pipes, tubing",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01200,OSHA,January2015toNovember2025.csv,2017098981,9/19/2017,USA,"DUSTIN, OKLAHOMA",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified","An employee was setting drill pipe slips when his right foot slipped and was caught in the drill pipe slips, crushing the end of his foot. He was hospitalized overnight and had surgery.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Crushing injuries,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01201,OSHA,January2015toNovember2025.csv,2017098989,9/20/2017,USA,"LAMESA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by discharged object or substance,"Employees were running packers and had just finished a job. The injured employee was kneeling down on the left knee on the under floor (floor that was six feet off the ground) when a sudden burst of pressure and flow back struck the injured employee's right side dislocating an elbow, breaking the ulna and causing various abrasions and bruises.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Source, n.e.c.",,,Fractures and dislocations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01202,OSHA,January2015toNovember2025.csv,2017098998,9/20/2017,USA,"RUPERT, GEORGIA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning",An employee was helping a coworker make adjustments to an electric drive motor belt on an asphalt house bag machine when the belt amputated his fifth finger.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Special process machinery, n.e.c.",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01203,OSHA,January2015toNovember2025.csv,2017099018,9/20/2017,USA,"DALLAS, TEXAS",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","An employee was performing pipeline tie-in activities when a natural gas product ignited, causing a flash fire that caused second degree burns to the employee.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Natural gas,,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01204,OSHA,January2015toNovember2025.csv,2017099040,9/20/2017,USA,"PRESTON, GEORGIA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee fell from a ladder to the ground, breaking a rib and puncturing his lung.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Ladders, unspecified",,,Internal injuries to organs and blood vessels of the trunk,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01205,OSHA,January2015toNovember2025.csv,2017099060,9/21/2017,USA,"ANDREWS, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by object falling from vehicle or machinery-other than vehicle part,"A crew was attempting to hang a metal horse head on a pumpjack while the injured employee was sitting on a 12-inch beam (12 feet off ground). As the crew was lowering the head, it fell out of its saddle and smashed the employee's left arm, which became very swollen and possibly fractured.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Machine and appliance parts, n.e.c.",,,"Swelling, inflammation, irritation-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
