source_record_id,report_date,country,location,activity,event_type,narrative,top_lsr_1,top_lsr_1_score,top_lsr_2,top_lsr_2_score,top_lsr_3,top_lsr_3_score,lsr_confidence,suggested_labels,lsr_prediction_status,review_reason
20201110809,11/14/2020,USA,"ANDREWS, TEXAS",nan,Workplace Safety Incident,Employees were installing a blowout preventer. One employee's hand was caught between the actuator assembly cage and the top drive. His right index finger was crushed and later amputated. nan,Energy Isolation,0.7664,Safe Mechanical Lifting,0.7388,Working at Height,0.4105,MEDIUM,Energy Isolation | Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021010036,1/4/2021,USA,"BIG SPRING, TEXAS",nan,Workplace Safety Incident,"An employee was unloading bore gel from a trailer when they fell in a hole in the trailer decking, resulting in broken bones in their foot that required surgery. nan",Line of Fire,0.6602,Working at Height,0.0092,Energy Isolation,0.0023,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021021097,2/6/2021,USA,"BARNHART, TEXAS",nan,Workplace Safety Incident,"An employee was descending a platform ladder after setting up an oil rig platform when a crane hook caught the ladder and pulled it off the platform, knocking the employee to the ground and resulting ",Safe Mechanical Lifting,0.938,Working at Height,0.8296,Energy Isolation,0.0274,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021021108,2/7/2021,USA,"FRIERSON, LOUISIANA",nan,Workplace Safety Incident,"The injured employee and a coworker removed a valve body to unclog pods in an auger. After they unclogged the pods and reloaded them, they proceeded to reinstall the valve body. As they were picking u",Working at Height,0.4736,Driving,0.4609,Confined Space,0.0396,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021021187,2/9/2021,USA,"PLAQUEMINE, LOUISIANA",nan,Workplace Safety Incident,"An employee was dismounting from the bumper of a pickup truck. As the employee was stepping off, the bumper components slipped out from under him, causing him to fall to the ground. The employee susta",Driving,0.8314,Working at Height,0.7856,Energy Isolation,0.1383,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021021528,2/19/2021,USA,"WATFORD CITY, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was loading a skid tank onto a winch truck. The employee was removing a rock from under the tank when the tank came down on the employee's hand, causing finger amputations. nan",Driving,0.9049,Safe Mechanical Lifting,0.8118,Hot Work,0.3209,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021021689,2/24/2021,USA,"BAYTOWN, TEXAS",nan,Workplace Safety Incident,An employee was transferring hot oil from a tanker truck to a tank storage unit when back pressure in the hose caused oil to spill over onto the employee's forearms. The employee sustained second degr,Energy Isolation,0.5782,Hot Work,0.0177,Driving,0.0091,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021021713,2/24/2021,USA,"ABBOTSFORD, WISCONSIN",nan,Workplace Safety Incident,"On February 24, 2021, at approximately 10:30 a.m., an employee was climbing down a fixed ladder attached to a 40-foot long bulk tanker trailer while carrying a steel five-gallon bucket approximately h",Working at Height,0.6935,Energy Isolation,0.1559,Hot Work,0.1447,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021032296,3/17/2021,USA,"FORT WORTH, TEXAS",nan,Workplace Safety Incident,"Employees were rigging up a work over rig and using a crane to move a blowout preventer off a trailer. The blowout preventer moved and swung once it was lifted from the ground, hitting an employee in ",Safe Mechanical Lifting,0.995,Energy Isolation,0.9863,Hot Work,0.0246,MEDIUM,Safe Mechanical Lifting | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021032462,3/23/2021,USA,"HOUSTON, TEXAS",nan,Workplace Safety Incident,An employee was working to clear a pump for maintenance and was sprayed with hot oil. He sustained first degree burns to the right wrist and lower portion of his face; and sustained first and second d,Energy Isolation,0.8989,Hot Work,0.7599,Work Authorization,0.206,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021032503,3/24/2021,USA,"DOVER, OKLAHOMA",nan,Workplace Safety Incident,"A backhoe struck a vent pipe while digging next to it, causing the weld at the bottom of the pipe to fail. The pipe fell and struck an employee on the hardhat. The employee suffered a forehead lacerat",Safe Mechanical Lifting,0.6001,Working at Height,0.1508,Hot Work,0.0262,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021032531,3/25/2021,USA,"HAMMONTON, NEW JERSEY",nan,Workplace Safety Incident,"An employee was unloading oil and fell from the truck to the ground, resulting in a loss of consciousness and lacerations to the head. nan",Driving,0.8515,Working at Height,0.7825,Energy Isolation,0.0142,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021032612,3/28/2021,USA,"BEEVILLE, TEXAS",nan,Workplace Safety Incident,"An employee was attempting to install a cap (a two-part assembly) onto a casing head. The cap was stuck, and as the employee tried to manually thread it onto the casing head, its upper part came down ",Energy Isolation,0.5575,Safe Mechanical Lifting,0.091,Work Authorization,0.0063,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021054356,5/28/2021,USA,"CALDWELL, TEXAS",nan,Workplace Safety Incident,A crew of three Bassler Energy Services employees were about to clean out a heater treater vessel bottom. The vessel had been depressurized and its contents had been evacuated below the manway. When t,Energy Isolation,0.9503,Hot Work,0.9156,Confined Space,0.138,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021064811,6/14/2021,USA,"FAIRFIELD, ALABAMA",nan,Workplace Safety Incident,An employee was using an air wand to remove sand when hot sand was blown back into the employee's face and under his jacket. The employee was hospitalized with second degree burns on the forehead and ,Work Authorization,0.6567,Hot Work,0.2108,Confined Space,0.1428,MEDIUM,Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021075756,7/14/2021,USA,"SUGAR LAND, TEXAS",nan,Workplace Safety Incident,"An employee was assisting with installation of a pipe cutting machine. During the installation, the machine slipped off the pipe. The employee attempted to grab it and their right little finger was pi",Hot Work,0.6761,Energy Isolation,0.0086,Confined Space,0.0023,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021076087,7/23/2021,USA,"KEITHVILLE, LOUISIANA",nan,Workplace Safety Incident,"An employee was standing on a trailer adjusting its load. A piece of equipment shifted, causing the employee to fall to the ground and strike his head. He suffered head trauma. nan",Hot Work,0.5571,Energy Isolation,0.3179,Working at Height,0.312,MEDIUM,Hot Work | Energy Isolation | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021097655,9/7/2021,USA,"SHINER, TEXAS",nan,Workplace Safety Incident,An employee was trying to slide a work platform back into its housing. His middle finger was caught between the midrail and the side safety gate of the platform. The pad of the finger was severely lac,Safe Mechanical Lifting,0.4853,Hot Work,0.1429,Working at Height,0.0011,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021098117,9/21/2021,USA,"CLEVELAND, OHIO",nan,Workplace Safety Incident,"On September 21, 2021, at approximately 2:30 a.m. an employee was cleaning a pastillator machine, a rotoform granulation system, when her right hand was caught and crushed in a running nip point. The ",Line of Fire,0.5672,Energy Isolation,0.083,Working at Height,0.0052,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021098326,9/27/2021,USA,"CHESTER, OKLAHOMA",nan,Workplace Safety Incident,"An employee was attempting to loosen a horsehead that was being removed via rigging from a pump. The employee's left hand was caught in a pinch point, resulting in amputations of the third and fourth ",Line of Fire,0.9708,Safe Mechanical Lifting,0.9457,Energy Isolation,0.0159,MEDIUM,Line of Fire | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2021108500,10/1/2021,USA,"PYOTE, TEXAS",nan,Workplace Safety Incident,An employee was rigging up a workover rig when their left thumb was pinched between the stationary structure of the rig and amputated. nan,Safe Mechanical Lifting,0.6143,Driving,0.0005,Hot Work,0.0002,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021108549,10/4/2021,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee was cleaning a mud pump. A retaining cap dislodged from the pump and struck the side of his head, causing a laceration and a head injury. nan",Line of Fire,0.4599,Energy Isolation,0.1626,Working at Height,0.0783,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021108596,10/5/2021,USA,"HARRISVILLE, WEST VIRGINIA",nan,Workplace Safety Incident,An employee was plugging and abandoning a natural gas well when he was struck in the face by a 30-foot section of steel tubing. The employee sustained multiple facial fractures. nan,Energy Isolation,0.6225,Line of Fire,0.0691,Safe Mechanical Lifting,0.0089,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021119534,11/4/2021,USA,"DELHI, LOUISIANA",nan,Workplace Safety Incident,"An employee was replacing parts of a pipeline system. The employee pulled a pipeline marker pole from the ground, which made a deep void in the soil. When he reached into the hole to grab the leads, a",Working at Height,0.5839,Energy Isolation,0.0038,Line of Fire,0.002,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021119791,11/11/2021,USA,"OKLAHOMA CITY, OKLAHOMA",nan,Workplace Safety Incident,"An employee was moving a water pump with a skid steer. When the employee reached the top of a hill, the water pump slid off the skid steer's forks and hit the cab. It entered the cab and struck the em",Energy Isolation,0.6348,Working at Height,0.4842,Line of Fire,0.0299,MEDIUM,Energy Isolation | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2021119965,11/17/2021,USA,"COTULLA, TEXAS",nan,Workplace Safety Incident,"An employee was moving pipe on a trailer when his leg was struck by a joint of 6-inch pipe that rolled off a flatbed trailer. The employee sustained a leg fracture, which required surgery. nan",Line of Fire,0.8121,Safe Mechanical Lifting,0.7705,Energy Isolation,0.0476,MEDIUM,Line of Fire | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20211210349,12/2/2021,USA,"EUREKA, MONTANA",nan,Workplace Safety Incident,"On 12/2/2021, at approximately 3:00 p.m., an employee was hanging Christmas lights on the gutter of the company building. He fell roughly 8 feet from the top of an extension ladder and sustained a con",Working at Height,0.5729,Energy Isolation,0.0115,Line of Fire,0.0013,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20211211057,12/26/2021,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,An employee was removing tongs when the door to a tong interlock opened and crushed the employee's right thumb. The employee suffered an amputation to the thumb. nan,Safe Mechanical Lifting,0.6587,Work Authorization,0.0637,Energy Isolation,0.025,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022010560,1/19/2022,USA,"BRYAN, TEXAS",nan,Workplace Safety Incident,"An employee was reeling in a poly line onto a trailer. The line snapped and struck the employee's fingers, resulting in fingertip amputations. nan",Line of Fire,0.6206,Safe Mechanical Lifting,0.0399,Energy Isolation,0.0079,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022021107,2/6/2022,USA,"KARNES CITY, TEXAS",nan,Workplace Safety Incident,An employee was troubleshooting a compressor that had shut down. The employee believed that a 1-inch choke nipple was plugged and drained fluids via the dump line to check the choke nipple. The employ,Energy Isolation,0.987,Hot Work,0.9128,Confined Space,0.2286,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022021300,2/10/2022,USA,"ALEX, OKLAHOMA",nan,Workplace Safety Incident,"An employee and a co-worker picked up a 48-inch steel pipe wrench to size up a saver sub. While sizing up the wrench, the swivel engaged and the pipe wrench hit the saver sub, causing the wrench to sw",Energy Isolation,0.5268,Working at Height,0.0297,Confined Space,0.0184,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022021421,2/14/2022,USA,"WICHITA, KANSAS",nan,Workplace Safety Incident,"An employee was unloading a pumping unit with a winch truck. The winch cable bounced, striking the employee in the head. The employee lost consciousness and was hospitalized. nan",Safe Mechanical Lifting,0.9935,Driving,0.993,Energy Isolation,0.2308,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022021695,2/22/2022,USA,"TAMPA, FLORIDA",nan,Workplace Safety Incident,An employee was operating a forklift to lift an aluminum pallet up to a second-story mezzanine. He then got off the lift to push a button to open the mezzanine gate when the pallet slid off the base o,Safe Mechanical Lifting,0.5045,Energy Isolation,0.0059,Work Authorization,0.0038,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022021786,2/25/2022,USA,"LANCASTER, PENNSYLVANIA",nan,Workplace Safety Incident,An employee was working from a tubular welded frame scaffold. He lost his balance and fell about 20 feet to the ground below. He suffered fractures to a hip and a bone in his back and was hospitalized,Working at Height,0.9958,Safe Mechanical Lifting,0.9641,Line of Fire,0.3156,MEDIUM,Working at Height | Safe Mechanical Lifting | Line of Fire | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022021790,2/25/2022,USA,"SAVANNAH, GEORGIA",nan,Workplace Safety Incident,"An employee was loading a truck with caustic potash. A valve gasket failed and sprayed the employee with the caustic potash, resulting in burns to their face, back, chest, and head. nan",Driving,0.9931,Work Authorization,0.9874,Confined Space,0.3602,MEDIUM,Driving | Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022032417,3/17/2022,USA,"PECOS, TEXAS",nan,Workplace Safety Incident,"An employee was pulling tongs onto a pipe. As he placed his hand on the tong door handle, the door caught his right hand against the pipe. His middle and ring fingertips were amputated. nan",Safe Mechanical Lifting,0.8021,Line of Fire,0.6809,Driving,0.0278,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022032893,3/31/2022,USA,"SAVANNAH, GEORGIA",nan,Workplace Safety Incident,"An employee was driving a loader to a stock pile. The loader hit a bump and the employee fell out, landing on the ground 7 feet below and suffering fractures to the skull, the right and left shoulders",Working at Height,0.6733,Work Authorization,0.0117,Energy Isolation,0.0022,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022054262,5/16/2022,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,An employee was turning to walk away from a compressor when a 2-inch pipeline detached and struck the employee's back. The employee suffered a back fracture and was hospitalized. nan,Energy Isolation,0.6032,Confined Space,0.1486,Work Authorization,0.1083,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022064739,6/1/2022,USA,"PERRYTON, TEXAS",nan,Workplace Safety Incident,"An employee was lifting a 100-pound exhaust manifold off an engine using a service truck crane. While he was maneuvering the manifold toward the bed of his truck, it struck his left index finger and c",Energy Isolation,0.974,Safe Mechanical Lifting,0.9674,Driving,0.9315,MEDIUM,Energy Isolation | Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022065144,6/14/2022,USA,"NESS CITY, KANSAS",nan,Workplace Safety Incident,An employee went up on a derrick to unchain the block. The tubing line came back in and pushed him. He fell 12 feet from a gird at a pulling unit on the derrick and landed on a metal plate on the back,Working at Height,0.6713,Driving,0.0046,Line of Fire,0.0023,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022065164,6/15/2022,USA,"TULSA, OKLAHOMA",nan,Workplace Safety Incident,An employee was operating a vertical mill when their glove became caught in the mill head and their left hand was pulled into the machine. The injured employee sustained a laceration/avulsion to the l,Line of Fire,0.6444,Safe Mechanical Lifting,0.0368,Working at Height,0.0059,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022076497,7/25/2022,USA,"APOLLO, PENNSYLVANIA",nan,Workplace Safety Incident,"An employee was about to change out the choke parts to fix a leaking choke on the belly dump of a gas production unit (GPU). While the choke was being unbolted, pressure came through it, blowing the e",Energy Isolation,0.6722,Bypassing Safety Controls,0.0005,Confined Space,0.0005,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022087009,8/8/2022,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee was performing backflow operations at a tank battery. After shutting a valve, pressure built in the line causing the line to rupture. The employee was standing near the line when it ruptur",Line of Fire,0.9859,Energy Isolation,0.8901,Safe Mechanical Lifting,0.2477,MEDIUM,Line of Fire | Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022087262,8/16/2022,USA,"STANTON, TEXAS",nan,Workplace Safety Incident,"An employee was removing a drill pipe from a derrick. When the employee reached out to remove the winch line, the pipe rotated and the line caught the employee's left index finger. The finger was ampu",Safe Mechanical Lifting,0.9876,Working at Height,0.9757,Line of Fire,0.3371,MEDIUM,Safe Mechanical Lifting | Working at Height | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022087496,8/23/2022,USA,"WILLISTON, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was clearing sand from an auger. Once the sand was freed, the auger engaged and amputated his left little fingertip at the first knuckle. nan",Safe Mechanical Lifting,0.6764,Line of Fire,0.0018,Working at Height,0.0004,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022097939,9/7/2022,USA,"CANONSBURG, PENNSYLVANIA",nan,Workplace Safety Incident,"At about 4:30 p.m. on September 7, 2022, an employee fell while walking down a flight of steps outside. She suffered a compound fracture to the femur. nan",Hot Work,0.5975,Energy Isolation,0.006,Working at Height,0.0024,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022098216,9/16/2022,USA,"BROOKWOOD, ALABAMA",nan,Workplace Safety Incident,"Employees were reconnecting a well head and hanging it back on the pumping unit. The block of the workover rig slipped, fell from the rod basket, and struck an employee. The employee sustained a crush",Working at Height,0.5963,Energy Isolation,0.0212,Hot Work,0.0011,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022098220,9/16/2022,USA,"THOMAS, OKLAHOMA",nan,Workplace Safety Incident,"An employee working at a well site was preparing to deliver chemicals, which were in bulk totes mounted on a truck, to the field tank. While disembarking from the rear of the truck, the employee slipp",Working at Height,0.9746,Driving,0.9741,Work Authorization,0.0094,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022098383,9/22/2022,USA,"BAYTOWN, TEXAS",nan,Workplace Safety Incident,"Two employees were performing routine maintenance activities on instrumentation equipment when a caustic line going into an instrument began to release sodium hydroxide and propane, resulting in burns",Hot Work,0.517,Confined Space,0.0038,Energy Isolation,0.0035,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2022098516,9/26/2022,USA,"LANCASTER, OHIO",nan,Workplace Safety Incident,An employee was helping load a trailer. The vehicle was jostled and his left middle finger was crushed between the truck and the hitch. He suffered an amputation to the finger. nan,Driving,0.9949,Safe Mechanical Lifting,0.9218,Work Authorization,0.0705,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022109125,10/18/2022,USA,"GOUVERNEUR, NEW YORK",nan,Workplace Safety Incident,An employee was lifting the hatch on top of the fuel tank on a fuel truck when the truck exploded. The employee sustained a femur fracture that required surgery as well as burns. nan,Driving,0.9737,Hot Work,0.8815,Work Authorization,0.4201,MEDIUM,Driving | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2022109223,10/21/2022,USA,"ROSWELL, NEW MEXICO",nan,Workplace Safety Incident,An employee was measuring the voltage of an electrical transformer following a new installation when an arc flash occurred. The employee sustained burns to both right and left hands and fingers. nan,Energy Isolation,0.5004,Hot Work,0.3683,Confined Space,0.0203,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20221210699,12/8/2022,USA,"NEW HAVEN, CONNECTICUT",nan,Workplace Safety Incident,"Three employees were working in an active work zone when a third-party vehicle entered the work zone and struck a portable light tower. The employees were then struck by the light tower, sustaining in",Line of Fire,0.563,Hot Work,0.0225,Driving,0.0132,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20221211296,12/31/2022,USA,"MINOT, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was unloading a motor from a flatbed trailer when his foot caught on a board on the trailer, causing him to fall. As he was falling, his right index finger got caught between the motor and",Line of Fire,0.8963,Working at Height,0.8211,Energy Isolation,0.5364,MEDIUM,Line of Fire | Working at Height | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023010090,1/4/2023,USA,"BROOKSVILLE, FLORIDA",nan,Workplace Safety Incident,"An employee finished parking a fleet truck and was walking back to the shipping office when they were struck by a forklift in the parking lot, resulting in multiple fractures. nan",Driving,0.4784,Safe Mechanical Lifting,0.2069,Line of Fire,0.0537,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023010148,1/6/2023,USA,"CATARINA, TEXAS",nan,Workplace Safety Incident,"An employee was disconnecting a winch truck's load line from a load when the winch truck rolled forward, tightening the line. The employee's right hand was caught by the hook and chain of the load lin",Driving,0.9959,Safe Mechanical Lifting,0.9835,Line of Fire,0.0198,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023010293,1/10/2023,USA,"BAYTOWN, TEXAS",nan,Workplace Safety Incident,"On January 10, 2023, a crew was excavating a ditch to place pipes. An employee brought the road plate to the ditch and as he was lowering it, one side of the plate began to shift. The injured employee",Working at Height,0.4686,Energy Isolation,0.1164,Driving,0.0981,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023010364,1/12/2023,USA,"WILLISTON, NORTH DAKOTA",nan,Workplace Safety Incident,"On January 12, 2023, an employee was moving a drill pipe when they were struck by the drill pipe. The employee sustained a crush injury that resulted in a left ring finger amputation. nan",Line of Fire,0.6612,Energy Isolation,0.1352,Safe Mechanical Lifting,0.0636,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023010431,1/14/2023,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,An employee was working on the belts of a circulating pump when his fingers were pulled in by the belt. He sustained a right index finger amputation at the second knuckle. nan,Line of Fire,0.4663,Working at Height,0.002,Safe Mechanical Lifting,0.0012,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023010578,1/18/2023,USA,"HUFFMAN, TEXAS",nan,Workplace Safety Incident,"Three employees were using an air motor or ""rattle"" to remove cement and break up a blockage from the inside of a drill pipe joint. As the injured employee was maneuvering the tool in the drill pipe, ",Energy Isolation,0.4646,Safe Mechanical Lifting,0.0089,Line of Fire,0.0071,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023010960,1/31/2023,USA,"ORLA, TEXAS",nan,Workplace Safety Incident,An employee was helping a crew set up a derrick. The employee was holding the counterweight line away from the derrick to make sure the counterweight itself didn t make contact with the derrick. The c,Working at Height,0.9338,Safe Mechanical Lifting,0.8976,Line of Fire,0.6134,MEDIUM,Working at Height | Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023021152,2/6/2023,USA,"BROUSSARD, LOUISIANA",nan,Workplace Safety Incident,"An employee was doing welding work on a cylinder. The cylinder fell from a skid frame. As the employee went to catch it, it partially amputated the bottom of his left middle finger. nan",Hot Work,0.9962,Working at Height,0.9232,Work Authorization,0.0412,MEDIUM,Hot Work | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023021263,2/8/2023,USA,"CHANCELLOR, SOUTH DAKOTA",nan,Workplace Safety Incident,"An employee was using a manual metal brake when his hand was caught on the handle, causing his hand/finger to become pinched near the brake shear. The employee sustained an amputation of the right rin",Safe Mechanical Lifting,0.865,Line of Fire,0.8292,Working at Height,0.1476,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023021323,2/10/2023,USA,"BLANCO, TEXAS",nan,Workplace Safety Incident,"While working at a fueling station, an employee was inside an underground sump hole with safety cones blocking off the area. He stood up in preparation to get out of the hole when a truck drove over t",Driving,0.9536,Energy Isolation,0.9486,Bypassing Safety Controls,0.0369,MEDIUM,Driving | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023021486,2/16/2023,USA,"KILLDEER, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee's left little finger was pinched between a wrench and a forklift bucket, resulting in an amputation. nan",Safe Mechanical Lifting,0.5054,Energy Isolation,0.0077,Driving,0.0039,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023021647,2/21/2023,USA,"BARSTOW, TEXAS",nan,Workplace Safety Incident,"An employee was shutting down the pump on a 3-phase separator when it ignited. The employee was hospitalized with burns on their arms, face, chest, and back. nan",Hot Work,0.914,Confined Space,0.7823,Work Authorization,0.7518,MEDIUM,Hot Work | Confined Space | Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023021826,2/27/2023,USA,"DENTON, TEXAS",nan,Workplace Safety Incident,"Employee 1 was setting up his survey instrument at the edge of a concrete apron surrounding an 11-foot-deep concrete utility vault with a 9x9 steel access cover/lid. Employee 2, then walked behind emp",Confined Space,0.9428,Working at Height,0.8316,Work Authorization,0.7158,MEDIUM,Confined Space | Working at Height | Work Authorization | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
