record_id,incident_group_id,incident_text,lsr_primary,lsr_secondary,lsr_labels,label_cardinality,label_count,source_documents,source_pages,source_record_ids,source_evidence,dataset_origin,lsr_label_provenance,reconstruction_method,group_status,created_at,is_synthetic,parent_record_id,parent_incident_group_id,generation_method,parent_source_document,parent_source_pages,parent_source_record_ids
SYN-LSR-R-00018,SYN-R-GRP-GRP-Safety performa-P26,"CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Ensure job safety analysis (JSA) for this activity is revised to incorporate safe haven risk of entanglement.. WHAT WENT WRONG: Due to current and swell directions, the messenger rope got entangled with the vessel’s tire fenders. As the vessel was clearing the area, the crew was instructed to clear the deck. A crew member (IP), looking for shelter, went under the crash rail, misjudging it as a safe place. The IP noticed tension in the hawser assembly and looked over the bulwark to investigate and at that moment the messenger rope lashed down on the back of the IP’s helmet which caused him to fall forward and hit his face against the vessel’s bulwark","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0034,GRP-Safety performa-P26,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[26],"[""LSR-CAND-000044"", ""LSR-CAND-000045"", ""LSR-CAND-000295"", ""LSR-CAND-000296""]"
SYN-LSR-R-00019,SYN-R-GRP-GRP-Safety performa-P27,"A register of these should be available for • Any equipment that is not industry norm should be considered non-standard and should not expect crew and. • Ambiguous lift plan, due to different sections with conflicting descriptions. • Inadequate equipment knowledge: any equipment that is not industry norm should be considered non-standard and should not expect crew and rigging inspectors to have in-depth knowledge of the equipment. Non-standard equipment should be specified in the scope along with original equipment manufacturer (OEM) instructions. • Inadequacy in terms of having a mature culture of intervention and supervision within the site. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Lessons learned from incidents should be communicated properly","[""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0035,GRP-Safety performa-P27,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[27],"[""LSR-CAND-000046"", ""LSR-CAND-000297"", ""LSR-CAND-000298""]"
SYN-LSR-R-00020,SYN-R-GRP-GRP-Safety performa-P30,"WHAT WENT WRONG: Overpull due to wax caused the sucker rod to break, impact ejected the elevator out of the hook.. DATE: 31 Mar 2025 COUNTRY: Romania FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations Sucker rod broke consequently elevator dropped","[""Line of Fire"", ""Bypassing Safety Controls"", ""Safe Mechanical Lifting""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0038,GRP-Safety performa-P30,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2025 data.pdf""]",[30],"[""LSR-CAND-000303"", ""LSR-CAND-000304"", ""LSR-CAND-000305"", ""LSR-CAND-000306""]"
SYN-LSR-R-00021,SYN-R-GRP-GRP-Safety performa-P31,"Maintain vigilance at all times.. • No information passed to crane operator that the hook was in the skip and there were issues with disconnecting it. • No crane motion instruction should have been issued by the banksman to the crane operator whilst the slinger was in the line of fire position. • Poor communications led to assumption by crane operator that the hook was free. • Banksman did not instruct Slinger to move out of Line of Fire prior to instructing Crane Op to go ""Up on your line"". CORRECTIVE ACTIONS AND RECOMMENDATIONS: There is no such thing as a routine activity – there are only repeat activities under different conditions that each needs to be understood and risk assessed","[""Bypassing Safety Controls"", ""Line of Fire"", ""Work Authorization""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0039,GRP-Safety performa-P31,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[31],"[""LSR-CAND-000053"", ""LSR-CAND-000054"", ""LSR-CAND-000307"", ""LSR-CAND-000308""]"
SYN-LSR-R-00022,SYN-R-GRP-GRP-Safety performa-P32,"CORRECTIVE ACTIONS AND RECOMMENDATIONS:. The incident occurred shortly before the end of the shift (scheduled end of shift 18:00, time of the incident 17:50). The employee concerned had started his shift at 12:00p.m due to the journey to the scheduled start of the shift. WHAT WENT WRONG: IMMEDIATE CAUSE: Substandard conditions and information. Inadequate product/service design. Inadequate communication and information","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0040,GRP-Safety performa-P32,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[32],"[""LSR-CAND-000055"", ""LSR-CAND-000056"", ""LSR-CAND-000309"", ""LSR-CAND-000310"", ""LSR-CAND-000311"", ""LSR-CAND-000312""]"
SYN-LSR-R-00023,SYN-R-GRP-GRP-Safety performa-P34,"This time the wooden blocks were not in place.. DATE: 05 Mar 2025 COUNTRY: Netherlands FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift driver’s ankle was struck by a spreader bar during offloading from a truck at the logistics base. There were no lifting pockets welded onto the bar. In past lifting operations, the spreader bar had been placed on wooden blocks on the truck bed and lifted directly on the forks of a forklift","[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0042,GRP-Safety performa-P34,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[34],"[""LSR-CAND-000059"", ""LSR-CAND-000060"", ""LSR-CAND-000315"", ""LSR-CAND-000316""]"
SYN-LSR-R-00024,SYN-R-GRP-GRP-Safety performa-P35,"Handrail sections (60–90 kg) were lifted by deck crane to the top of the unit, where an operator. PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate supervision DATE: 01 Sep 2025 FUNCTION: Drilling CAUSE: Falls from height ACTIVITY: Construction, commissioning, decommissioning On an offshore drilling rig, on 1 September 2025, personnel and marine crew were installing handrails on top of a unit on the main deck","[""Working at Height"", ""Safe Mechanical Lifting"", ""Work Authorization""]",[],"[""Safe Mechanical Lifting"", ""Working at Height"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0043,GRP-Safety performa-P35,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[35],"[""LSR-CAND-000061"", ""LSR-CAND-000062"", ""LSR-CAND-000317"", ""LSR-CAND-000318""]"
SYN-LSR-R-00025,SYN-R-GRP-GRP-Safety performa-P37,"The crane operator had been planning to perform lubrication of the slewing ring with the logistics discipline responsible for some time, but this was changed to the. DATE: 02 Apr 2025 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations Collision between northern crane and derrick resulting in falling objects. WHAT WENT WRONG: Three objects fell after the north crane collided with the derrick","[""Working at Height"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0045,GRP-Safety performa-P37,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[37],"[""LSR-CAND-000065"", ""LSR-CAND-000066"", ""LSR-CAND-000321"", ""LSR-CAND-000322""]"
SYN-LSR-R-00026,SYN-R-GRP-GRP-Safety performa-P38,"WHAT WENT WRONG:. DATE: 29 Aug 2025 FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Maintenance, inspection, testing Two personnel experienced symptoms of severe oxygen deficiency during inspection work, but managed to self- evacuate safely. Subsequent measurements confirmed low oxygen levels inside the enclosure, linked to nitrogen ingress from the turbine seal system combined with a lack of ventilation","[""Working at Height"", ""Bypassing Safety Controls"", ""Work Authorization""]",[],"[""Bypassing Safety Controls"", ""Working at Height"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0046,GRP-Safety performa-P38,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[38],"[""LSR-CAND-000067"", ""LSR-CAND-000068"", ""LSR-CAND-000323"", ""LSR-CAND-000324""]"
SYN-LSR-R-00027,SYN-R-GRP-GRP-Safety performa-P39,"DATE: 02 Jul 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations During preparations for installing a 20’’ sealing ring on the platform on 2 July 2025, a field specialist tested the ring for fit before the lift operation. The 7.1 kg ring slipped from the field specialist’s hands and fell 6.35 meters to the deck below, landing approximately two meters from a mechanic who was grinding at deck level. The ring then bounced and struck the mechanic on the arm. The mechanic received a first-aid level impact with no observable injury. The","[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0047,GRP-Safety performa-P39,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[39],"[""LSR-CAND-000069"", ""LSR-CAND-000070"", ""LSR-CAND-000071"", ""LSR-CAND-000072"", ""LSR-CAND-000325"", ""LSR-CAND-000326""]"
SYN-LSR-R-00028,SYN-R-GRP-GRP-Safety performa-P40,Update the daily inspection requirements and implement a routine ensuring the latest maintenance manuals are available in the maintenance system at all times.. WHAT WENT WRONG: An incorrect/old maintenance manual was referred to in the maintenance system. The daily check list was incomplete. A swivel hook without a swivel bearing had been used which did not effectively prevent the transfer of rotational force from the load to the piston rod. The design of the set screws which should secure the piston rod from coming loose from the piston was inadequate. CORRECTIVE ACTIONS AND RECOMMENDATIONS: Ensure detailed specification of what type of swivel to be used,"[""Safe Mechanical Lifting"", ""Line of Fire"", ""Working at Height""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0048,GRP-Safety performa-P40,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[40],"[""LSR-CAND-000073"", ""LSR-CAND-000074"", ""LSR-CAND-000327"", ""LSR-CAND-000328""]"
SYN-LSR-R-00029,SYN-R-GRP-GRP-Safety performa-P41,"PEOPLE (ACTS): Following Procedures: Deviation intentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper lifting or loading PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Improper use/position of tools/equipment/ materials/products PEOPLE (ACTS): Use of Protective Methods: Failure to warn of hazard. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Ensure the dimensions of the plates to make up a floor for the containers are fit for purpose (no overhang). • An installation procedure for correct placement of floor plates to be developed. Follow-up checks to be implemented","[""Safe Mechanical Lifting"", ""Line of Fire""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0049,GRP-Safety performa-P41,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[41],"[""LSR-CAND-000075"", ""LSR-CAND-000076"", ""LSR-CAND-000329"", ""LSR-CAND-000330""]"
SYN-LSR-R-00030,SYN-R-GRP-GRP-Safety performa-P42,"• Training in handling of the hatch arrangement and lifting operations in the shaft.. CORRECTIVE ACTIONS AND RECOMMENDATIONS: A cross learning initiative was implemented at all offshore installations to conduct a one-hour time-out for safety on all shifts based on the established ""Safety Alert"" created following the incident. Focus on requirements related to blind driving and form of communication during planning and pre-job interviews. Follow up on any findings revealed during this time-out was also part of the initiative. The incident was investigated internally. Local recommendations were given within the following five areas: • Fulfilling the role of operational responsible person – lifting operations","[""Energy Isolation"", ""Bypassing Safety Controls"", ""Working at Height"", ""Line of Fire""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation"", ""Working at Height""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0050,GRP-Safety performa-P42,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[42],"[""LSR-CAND-000077"", ""LSR-CAND-000078"", ""LSR-CAND-000331"", ""LSR-CAND-000332""]"
SYN-LSR-R-00031,SYN-R-GRP-GRP-Safety performa-P43,"Operations were suspended and a. DATE: 03 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Drilling, workover, well operations When waiting for equipment to be lowered from the top drive to the rig floor during a period of maintenance, a member of the drill crew leant back against the operating lever for the z-back (pipe racking system) turntable at the end of the pipe skate, causing the table to turn and trap their foot. The IP was transferred to the sick bay for assessment and taken to hospital by coastguard helicopter later that evening","[""Line of Fire"", ""Energy Isolation"", ""Work Authorization""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0051,GRP-Safety performa-P43,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[43],"[""LSR-CAND-000079"", ""LSR-CAND-000080"", ""LSR-CAND-000333"", ""LSR-CAND-000334"", ""LSR-CAND-000335"", ""LSR-CAND-000336""]"
SYN-LSR-R-00032,SYN-R-GRP-GRP-Safety performa-P44,"Whilst investigating the leak the IP placed his hand in an area not protected by the radiator fan guard (engine running) resulting in the hand making contact with the radiator fan resulting in significant injury to fingers of his left-hand and required Medevac to hospital.. DATE: 30 Jul 2024 FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Maintenance, inspection, testing During non-invasive temperature monitoring of the west crane engine, as part of repair commissioning, the engineer observed an oil filter leaking (this is a known leak)","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0052,GRP-Safety performa-P44,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[44],"[""LSR-CAND-000081"", ""LSR-CAND-000082"", ""LSR-CAND-000083"", ""LSR-CAND-000084"", ""LSR-CAND-000337"", ""LSR-CAND-000338""]"
SYN-LSR-R-00033,SYN-R-GRP-GRP-Safety performa-P48,"DATE: 08 Apr 2025 FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing A contractor mechanical field service representative and mechanical team had unclipped the export gas compressor gas turbine’s primary and secondary flexible fuel gas hoses. After disconnecting the hoses, the contractor field service representative was on the back side of the gas turbine while the mechanical technicians were on the front side. While lying beneath the gas turbine to check the water wash drain tube under the gas","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0056,GRP-Safety performa-P48,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[48],"[""LSR-CAND-000089"", ""LSR-CAND-000090"", ""LSR-CAND-000345"", ""LSR-CAND-000346""]"
SYN-LSR-R-00034,SYN-R-GRP-GRP-Safety performa-P50,"Coiled tubing mounting unit: - evaluate the feasibility of using a coiled tubing mounting unit to avoid the need for feeding coiled tubing into the injector head.. 2. Avoid sharp edges: - ensure that no tools being lifted have sharp edges, as these can deteriorate lifting belts. 3. Alternative lifting gear: - consider using different types of lifting gear, such as pulling clamps or two-side lifting clamps, to enhance safety and efficiency. 4","[""Confined Space"", ""Bypassing Safety Controls"", ""Working at Height"", ""Line of Fire""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Working at Height"", ""Confined Space""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0059,GRP-Safety performa-P50,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[50],"[""LSR-CAND-000093"", ""LSR-CAND-000094"", ""LSR-CAND-000349"", ""LSR-CAND-000350""]"
SYN-LSR-R-00035,SYN-R-GRP-GRP-Safety performa-P51,"No personal Injury was reported. DATE: 24 Mar 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning A gate door (two sections) of the Blasting Shop toppled over due to strong winds (approximately 16m/s). Each door section measures 7.5m x 4m and weighs approx. 425kg. They landed on the ground and came to rest on a pipe stand, resulting in damage to the cladding and frame. The incident occurred next to a pedestrian walkway, but no personnel were in the vicinity at the time","[""Working at Height"", ""Line of Fire"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0060,GRP-Safety performa-P51,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[51],"[""LSR-CAND-000095"", ""LSR-CAND-000096"", ""LSR-CAND-000351"", ""LSR-CAND-000352""]"
SYN-LSR-R-00036,SYN-R-GRP-GRP-Safety performa-P52,"• Supervisors have been instructed to actively monitor elevated work structure activities to ensure adherence to safety protocols and proper risk management practices. • Realistic task schedules are established to prevent time pressures that may lead to shortcut actions. • All elevated work structure activities are closely linked to the Work Permit system, ensuring strict compliance with outlined safety requirements before work commences. PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Organizational: Inadequate training/competence PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures","[""Line of Fire"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Line of Fire""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0061,GRP-Safety performa-P52,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[52],"[""LSR-CAND-000097"", ""LSR-CAND-000353"", ""LSR-CAND-000354""]"
SYN-LSR-R-00037,SYN-R-GRP-GRP-Safety performa-P53,"Driller smelled. PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate supervision DATE: 24 Feb 2024 FUNCTION: Drilling CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Drilling, workover, well operations During well control killing operation by bleeding pressure through choke manifold to flow back tank","[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0062,GRP-Safety performa-P53,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[53],"[""LSR-CAND-000098"", ""LSR-CAND-000099"", ""LSR-CAND-000100"", ""LSR-CAND-000355"", ""LSR-CAND-000356""]"
SYN-LSR-R-00038,SYN-R-GRP-GRP-Safety performa-P54,"The primary. DATE: 01 Jun 2025 FUNCTION: Construction CAUSE: Pressure release ACTIVITY: Lifting, crane, rigging, deck operations A telehandler operator was moving a 714kg pipe spool when he observed a trailer blocking his access. The operator pulled the telehandler over to the side waiting for the trailer to move away. When the trailer moved, the operator started to reverse the telehandler. After reversing approximately 2 metres, the front right tyre of the telehandler failed and exploded. The release of pressure ejected the tyre 7 metres away from the telehandler","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0063,GRP-Safety performa-P54,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[54],"[""LSR-CAND-000101"", ""LSR-CAND-000102"", ""LSR-CAND-000357"", ""LSR-CAND-000358""]"
SYN-LSR-R-00039,SYN-R-GRP-GRP-Safety performa-P55,"No visible damage was found on both crawler cranes, and there were. DATE: 11 Jan 2025 FUNCTION: Construction CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations An 800-ton crawler crane and a 280-ton crawler crane had concluded lifting operations and were idle. A civil crew requested the 800-ton crane operator to reposition the hook so they could avoid working under it. While slewing, the boom tip section of the 800-ton crawler crane contacted the wire rope of the stationary 280-ton crawler crane. The crane was operating within a barricaded area","[""Driving"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Driving"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0064,GRP-Safety performa-P55,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[55],"[""LSR-CAND-000103"", ""LSR-CAND-000104"", ""LSR-CAND-000105"", ""LSR-CAND-000106"", ""LSR-CAND-000359"", ""LSR-CAND-000360""]"
SYN-LSR-R-00040,SYN-R-GRP-GRP-Safety performa-P57,"During the calibration of the total sulphur analyzer, LPG was released from the cylinder used for the calibration, and the vaporized LPG came into contact with an ignition source causing an explosion and fire.. DATE: 23 Aug 2024 FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On 23 Aug 2024 at around 15:30hrs, there was an explosion in the gas chromatograph (GC) lab, which resulted in property damage and burns to a lab analyst. The incident occurred while the lab analyst was calibrating a total sulphur analyzer","[""Energy Isolation"", ""Line of Fire"", ""Work Authorization""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0066,GRP-Safety performa-P57,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[57],"[""LSR-CAND-000109"", ""LSR-CAND-000110"", ""LSR-CAND-000363"", ""LSR-CAND-000364""]"
SYN-LSR-R-00041,SYN-R-GRP-GRP-Safety performa-P58,"DATE: 03 Sep 2025 FUNCTION: Construction CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Construction, commissioning, decommissioning Workers were unloading sandbags from the bucket of a wheel loader. While unloading the sandbags, a operator’s left foot was under the loader’s bucket. The bucket was inadvertently lowered, resulting in a crush injury to the operator (hereinafter referred to as the injured person or IP). WHAT WENT WRONG:","[""Work Authorization"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0067,GRP-Safety performa-P58,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[58],"[""LSR-CAND-000112"", ""LSR-CAND-000113"", ""LSR-CAND-000365"", ""LSR-CAND-000366""]"
SYN-LSR-R-00042,SYN-R-GRP-GRP-Safety performa-P59,"No personnel injuries WHAT WENT WRONG: • The trailer was hired from supplier/vendor for material transportation and driver was not aware of the road. DATE: 30 Apr 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Transport - Land On 30/04/2025, a High Potential (HIPO) occurred when a crane’s counterweight of 15 tonnes fell off the trailer due to failure in the securing belt. The trailer was moving from the laydown area to the well-pad","[""Driving"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Driving"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0068,GRP-Safety performa-P59,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[59],"[""LSR-CAND-000114"", ""LSR-CAND-000115"", ""LSR-CAND-000116"", ""LSR-CAND-000117"", ""LSR-CAND-000367"", ""LSR-CAND-000368""]"
