record_id,incident_group_id,incident_text,source_evidence_text,source_document,source_page,source_record_id,lsr_primary,lsr_secondary,lsr_labels,dataset_origin,lsr_label_provenance,reconstruction_method,reconstruction_status,created_at
RECON-LSR-0040,GRP-Safety performa-P25,"DATE: 17 Jun 2024 COUNTRY: Indonesia FUNCTION: Production CAUSE: Pressure release ACTIVITY: Production operations While conducting routine patrol, production operator noticed hissing sound around production cooler on main deck. He then reported to central control room (CCR) operator via radio. Production operator and instrument technician proceed to main deck and confirmed gas leak was coming from 8” elbow outlet production cooler bay. Offshore",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,25,LSR-CAND-000043,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:16Z
RECON-LSR-0041,GRP-Safety performa-P26,"WHAT WENT WRONG: Due to current and swell directions, the messenger rope got entangled with the vessel’s tire fenders. As the vessel was clearing the area, the crew was instructed to clear the deck. A crew member (IP), looking for shelter, went under the crash rail, misjudging it as a safe place. The IP noticed tension in the hawser assembly and looked over the bulwark to investigate and at that moment the messenger rope lashed down on the back of the IP’s helmet which caused him to fall forward and hit his face against the vessel’s bulwark. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Ensure job safety analysis (JSA) for this activity is revised to incorporate safe haven risk of entanglement.",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,26,LSR-CAND-000044,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:16Z
RECON-LSR-0042,GRP-Safety performa-P26,"WHAT WENT WRONG: Due to current and swell directions, the messenger rope got entangled with the vessel’s tire fenders. As the vessel was clearing the area, the crew was instructed to clear the deck. A crew member (IP), looking for shelter, went under the crash rail, misjudging it as a safe place. The IP noticed tension in the hawser assembly and looked over the bulwark to investigate and at that moment the messenger rope lashed down on the back of the IP’s helmet which caused him to fall forward and hit his face against the vessel’s bulwark. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Ensure job safety analysis (JSA) for this activity is revised to incorporate safe haven risk of entanglement.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,26,LSR-CAND-000045,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:16Z
RECON-LSR-0043,GRP-Safety performa-P27,"• Ambiguous lift plan, due to different sections with conflicting descriptions. • Inadequate equipment knowledge: any equipment that is not industry norm should be considered non-standard and should not expect crew and rigging inspectors to have in-depth knowledge of the equipment. Non-standard equipment should be specified in the scope along with original equipment manufacturer (OEM) instructions. • Inadequacy in terms of having a mature culture of intervention and supervision within the site. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Lessons learned from incidents should be communicated properly. A register of these should be available for • Any equipment that is not industry norm should be considered non-standard and should not expect crew and",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,27,LSR-CAND-000046,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:16Z
RECON-LSR-0044,GRP-Safety performa-P28,"DATE: 22 Jul 2024 COUNTRY: Philippines FUNCTION: Production CAUSE: Pressure release ACTIVITY: Production operations The general platform alarm (GPA) was activated due to a loud explosion sound heard. Upon checking by emergency response team (ERT), it was determined that a valve's body bolts ruptured causing the valve body to split into two. The valve could cause dropped object injuries if its projectile's line of fire hit a person.",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,28,LSR-CAND-000047,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:17Z
RECON-LSR-0045,GRP-Safety performa-P28,"DATE: 22 Jul 2024 COUNTRY: Philippines FUNCTION: Production CAUSE: Pressure release ACTIVITY: Production operations The general platform alarm (GPA) was activated due to a loud explosion sound heard. Upon checking by emergency response team (ERT), it was determined that a valve's body bolts ruptured causing the valve body to split into two. The valve could cause dropped object injuries if its projectile's line of fire hit a person.",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,28,LSR-CAND-000048,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:17Z
RECON-LSR-0046,GRP-Safety performa-P28,"DATE: 22 Jul 2024 COUNTRY: Philippines FUNCTION: Production CAUSE: Pressure release ACTIVITY: Production operations The general platform alarm (GPA) was activated due to a loud explosion sound heard. Upon checking by emergency response team (ERT), it was determined that a valve's body bolts ruptured causing the valve body to split into two. The valve could cause dropped object injuries if its projectile's line of fire hit a person.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,28,LSR-CAND-000049,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:17Z
RECON-LSR-0047,GRP-Safety performa-P31,"DATE: 03 Apr 2024 COUNTRY: Austria FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations Blow out. During mounting, the borehole started to overflow. The crew tried to secure the well – without success. Alerting and mobilization of the necessary emergency personnel.",PRIMARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2024 data.pdf,31,LSR-CAND-000053,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:17Z
RECON-LSR-0048,GRP-Safety performa-P31,"DATE: 03 Apr 2024 COUNTRY: Austria FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations Blow out. During mounting, the borehole started to overflow. The crew tried to secure the well – without success. Alerting and mobilization of the necessary emergency personnel.",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,31,LSR-CAND-000054,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0049,GRP-Safety performa-P32,"The incident occurred shortly before the end of the shift (scheduled end of shift 18:00, time of the incident 17:50). The employee concerned had started his shift at 12:00p.m due to the journey to the scheduled start of the shift. WHAT WENT WRONG: IMMEDIATE CAUSE: Substandard conditions and information. Inadequate product/service design. Inadequate communication and information. CORRECTIVE ACTIONS AND RECOMMENDATIONS:",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2024 data.pdf,32,LSR-CAND-000055,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0050,GRP-Safety performa-P32,"The incident occurred shortly before the end of the shift (scheduled end of shift 18:00, time of the incident 17:50). The employee concerned had started his shift at 12:00p.m due to the journey to the scheduled start of the shift. WHAT WENT WRONG: IMMEDIATE CAUSE: Substandard conditions and information. Inadequate product/service design. Inadequate communication and information. CORRECTIVE ACTIONS AND RECOMMENDATIONS:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,32,LSR-CAND-000056,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0051,GRP-Safety performa-P33,"PEOPLE (ACTS): Following Procedures: Deviation intentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 18 Mar 2024 COUNTRY: Hungary FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Excavation, trenching, ground disturbance",PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2024 data.pdf,33,LSR-CAND-000057,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0052,GRP-Safety performa-P33,"PEOPLE (ACTS): Following Procedures: Deviation intentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers DATE: 18 Mar 2024 COUNTRY: Hungary FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Excavation, trenching, ground disturbance",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,33,LSR-CAND-000058,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0053,GRP-Safety performa-P34,"DATE: 21 May 2024 COUNTRY: Romania FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations During rig up operations, the drilling crew was performing mast alignment works. The elevator opened and released uncontrolled the drillpipe joint from around 50cm above the rotary table. The pipe fell on the rotary table tipped over the handrail and came to a rest in the pipe handling equipment on the ground level.",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,34,LSR-CAND-000059,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:18Z
RECON-LSR-0054,GRP-Safety performa-P34,"DATE: 21 May 2024 COUNTRY: Romania FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations During rig up operations, the drilling crew was performing mast alignment works. The elevator opened and released uncontrolled the drillpipe joint from around 50cm above the rotary table. The pipe fell on the rotary table tipped over the handrail and came to a rest in the pipe handling equipment on the ground level.",SECONARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2024 data.pdf,34,LSR-CAND-000060,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:19Z
RECON-LSR-0055,GRP-Safety performa-P35,"DATE: 16 Feb 2024 COUNTRY: Romania FUNCTION: Production CAUSE: Falls from height ACTIVITY: Lifting, crane, rigging, deck operations At around 2:45pm, while using a crane to install the access ladder on the working bridge of the installation located at well, an employee lost his balance and fell from a height of approximately 2.5m. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Working at height,Safety performance indicators – 2024 data.pdf,35,LSR-CAND-000061,Working at Height,UNKNOWN,"[""Working at Height""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:19Z
RECON-LSR-0056,GRP-Safety performa-P35,"DATE: 16 Feb 2024 COUNTRY: Romania FUNCTION: Production CAUSE: Falls from height ACTIVITY: Lifting, crane, rigging, deck operations At around 2:45pm, while using a crane to install the access ladder on the working bridge of the installation located at well, an employee lost his balance and fell from a height of approximately 2.5m. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,35,LSR-CAND-000062,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:19Z
RECON-LSR-0057,GRP-Safety performa-P36,"DATE: 23 Jan 2024 FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Maintenance, inspection, testing Work commenced on incorrect fan without an isolation in place. WHAT WENT WRONG: Permit issued to carry out maintenance on fan belts and grease shaft on a product gas compressor. During work execution it became apparent the work party were working on the wrong product gas compressor.",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2024 data.pdf,36,LSR-CAND-000063,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:19Z
RECON-LSR-0058,GRP-Safety performa-P36,"DATE: 23 Jan 2024 FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Maintenance, inspection, testing Work commenced on incorrect fan without an isolation in place. WHAT WENT WRONG: Permit issued to carry out maintenance on fan belts and grease shaft on a product gas compressor. During work execution it became apparent the work party were working on the wrong product gas compressor.",SECONARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2024 data.pdf,36,LSR-CAND-000064,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:19Z
RECON-LSR-0059,GRP-Safety performa-P37,DATE: 14 Sep 2024 COUNTRY: Netherlands FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Production operations Dropped Object – 0.86kg 36mm spanner dropped approximately 25 metres to deck from the exhaust walkway. WHAT WENT WRONG: The team had not properly assessed all aspects of the task in respect of the potential for a dropped object from,PRIMARY LIFE-SAVING RULE:  Working at height,Safety performance indicators – 2024 data.pdf,37,LSR-CAND-000065,Working at Height,UNKNOWN,"[""Working at Height""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:20Z
RECON-LSR-0060,GRP-Safety performa-P37,DATE: 14 Sep 2024 COUNTRY: Netherlands FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Production operations Dropped Object – 0.86kg 36mm spanner dropped approximately 25 metres to deck from the exhaust walkway. WHAT WENT WRONG: The team had not properly assessed all aspects of the task in respect of the potential for a dropped object from,SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,37,LSR-CAND-000066,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:20Z
RECON-LSR-0061,GRP-Safety performa-P38,DATE: 19 Mar 2024 COUNTRY: Netherlands FUNCTION: Production CAUSE: Falls from height ACTIVITY: Production operations Person observed on top of chemical tank adjacent to handrail. WHAT WENT WRONG: A member of the deck crew required access to the filling point located approx. 1.3 metres from the end of the tank to,PRIMARY LIFE-SAVING RULE:  Working at height,Safety performance indicators – 2024 data.pdf,38,LSR-CAND-000067,Working at Height,UNKNOWN,"[""Working at Height""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:20Z
RECON-LSR-0062,GRP-Safety performa-P38,DATE: 19 Mar 2024 COUNTRY: Netherlands FUNCTION: Production CAUSE: Falls from height ACTIVITY: Production operations Person observed on top of chemical tank adjacent to handrail. WHAT WENT WRONG: A member of the deck crew required access to the filling point located approx. 1.3 metres from the end of the tank to,SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2024 data.pdf,38,LSR-CAND-000068,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:20Z
